"","SitRecID","percent_protected","cddETCCDI","r95pETCCDI","wsdiETCCDI","txxETCCDI","cdd_rank","txx_rank","r95p_rank","wsdi_rank","protected_rank","total_rank","risk_group"
"68",7101,2.61905266338168,0.0375772848438079,0.0185067633294359,1.04241887582101,1.33172474401166,0.660377358490566,0.905660377358491,0.264150943396226,0.276729559748428,0.679245283018868,2.10691823899371,4
"69",7113,41.0288330602191,0.0172690349666462,0.0493819031373194,1.14359153740877,1.51824270896237,0.251572327044025,0.949685534591195,0.528301886792453,0.345911949685535,0.29559748427673,2.07547169811321,4
"70",45568,0.277170198775961,-0.0644653468839623,0.0123663595116621,1.44380214620039,0.260088768992762,0.905660377358491,0.289308176100629,0.188679245283019,0.666666666666667,0.742138364779874,2.0503144654088,4
"71",45576,62.1318006309514,0.0240748045501442,-0.0111220035470132,1.2471117902696,1.99655200435658,0.415094339622642,0.993710691823899,0.157232704402516,0.477987421383648,0.19496855345912,2.0440251572327,4
"72",45508,9.14117889049776,0.00200297191207466,0.0383629361816177,3.17461305445391,0.360276286288942,0.0314465408805031,0.534591194968553,0.471698113207547,1,0.509433962264151,2.0377358490566,4
"73",7176,94.2470590124324,-0.188343657684724,0.0113034241475212,0.519409026015611,1.14532524518894,0.993710691823899,0.874213836477987,0.169811320754717,0,0.0943396226415094,2.0377358490566,4
"74",45567,1.67625144643329,0.0177111623426174,-0.0755583315545098,1.29901375619521,0.35179331302643,0.257861635220126,0.515723270440252,0.729559748427673,0.528301886792453,0.685534591194969,2.0314465408805,4
"75",47184,27.5522670105532,-0.0465733844176293,0.0896253207947504,0.769214820492555,0.32424132067221,0.779874213836478,0.433962264150943,0.761006289308176,0.050314465408805,0.345911949685535,2.0251572327044,4
"76",45523,41.6201411039528,-0.0187077295845584,0.138969329294703,0.743578681414845,0.785783078039835,0.29559748427673,0.761006289308176,0.924528301886792,0.0440251572327044,0.289308176100629,2.0251572327044,4
"77",7165,67.0342546678195,-0.090321868774908,0.113351468257008,0.981647328240366,-0.058241041742189,0.949685534591195,0.0251572327044025,0.842767295597484,0.207547169811321,0.169811320754717,2.0251572327044,4
"78",7098,97.744961090726,0.0166339649592367,0.0582568763260036,1.02383699022816,1.36342900413455,0.226415094339623,0.918238993710692,0.616352201257862,0.257861635220126,0.0754716981132075,2.0188679245283,4
"79",44667,10.5934677268993,-0.0195221530999307,0.152517443041102,0.832185659378062,0.570511908964674,0.314465408805031,0.660377358490566,0.955974842767296,0.0817610062893082,0.49685534591195,2.0125786163522,4
"80",45524,55.313022621391,-0.0231535951398294,0.111395187962096,0.896973520512367,0.563803807480466,0.389937106918239,0.654088050314465,0.836477987421384,0.132075471698113,0.213836477987421,2.0125786163522,4
"81",47183,0.727129374711267,-0.0593645325729915,-0.0130964976025277,1.96881910714657,0.158271948496507,0.867924528301887,0.10062893081761,0.19496855345912,0.836477987421384,0.723270440251572,2,4
"82",7108,80.7355383058799,0.0182088974848158,0.0949076438482074,0.975207570173152,0.773871454506208,0.270440251572327,0.754716981132076,0.773584905660377,0.20125786163522,0.150943396226415,2,4
"83",45578,10.780436446476,0.0297806891965788,-0.00941847727246008,1.11913854618624,1.73121084600987,0.553459119496855,0.981132075471698,0.132075471698113,0.327044025157233,0.484276729559748,1.9937106918239,4
"84",31598,0,-0.0954662517227834,0.00567419860802064,1.40715628441956,0.247856900788312,0.968553459119497,0.276729559748428,0.0880503144654088,0.641509433962264,0.79874213836478,1.9748427672956,4
"85",7090,50.7007819286285,-0.0262046838667897,0.0258621441460585,1.03827567295993,1.25342680649324,0.465408805031447,0.893081761006289,0.333333333333333,0.270440251572327,0.245283018867925,1.9622641509434,4
"86",7128,4.43381059924765,0.0547667320082696,0.0111975504435432,1.34426909506953,0.302477210097843,0.830188679245283,0.389937106918239,0.163522012578616,0.559748427672956,0.622641509433962,1.94339622641509,4
"87",7142,0,-0.0182852252788165,0.0710257375846085,1.82836772504575,0.192778135550146,0.276729559748428,0.169811320754717,0.691823899371069,0.80503144654088,0.79874213836478,1.94339622641509,4
"88",7109,18.3058016011157,0.0240870942612146,0.0587830509112923,0.900670466302764,0.766769797753811,0.421383647798742,0.748427672955975,0.628930817610063,0.138364779874214,0.40251572327044,1.93710691823899,4
"89",45515,5.55508206279057,-0.0195035607541307,0.0505889867194584,1.81465140415308,0.24641640872666,0.308176100628931,0.270440251572327,0.547169811320755,0.79874213836478,0.572327044025157,1.92452830188679,4
"90",7087,16.1468448218668,-0.00371303157837381,0.135834302909526,0.870748040561316,1.00591007916614,0.0628930817610063,0.849056603773585,0.89937106918239,0.106918238993711,0.427672955974843,1.91823899371069,4
"91",7174,0,0.0161402615176494,0.100852321565458,1.96865641559261,0.156603535979686,0.207547169811321,0.0943396226415094,0.786163522012579,0.830188679245283,0.79874213836478,1.91823899371069,4
"92",7129,0,0.0391158053560472,-0.0280081411906504,1.01245454255819,0.441784147060279,0.710691823899371,0.59748427672956,0.358490566037736,0.245283018867925,0.79874213836478,1.91194968553459,4
"93",7131,90.28411214153,0.0440263812211523,-0.00966194011432676,1.27475020255373,0.350650222855389,0.761006289308176,0.50314465408805,0.138364779874214,0.49685534591195,0.113207547169811,1.89937106918239,4
"94",7147,58.6557810555796,-0.00480193620469381,0.0276634279871195,2.38372915858933,0.36960124463746,0.0817610062893082,0.540880503144654,0.345911949685535,0.930817610062893,0.207547169811321,1.89937106918239,4
"95",45534,0.962404202044153,0.039958247925002,-0.0340273476524315,0.930357955703929,0.407413009682088,0.723270440251572,0.578616352201258,0.421383647798742,0.157232704402516,0.710691823899371,1.88050314465409,3
"96",45536,0,0.0205722280938439,-0.0377168056990269,1.1761329148085,0.672868881081087,0.345911949685535,0.685534591194969,0.459119496855346,0.389937106918239,0.79874213836478,1.88050314465409,3
"97",7143,92.2765945339447,0.0328604853122015,0.027971385996485,1.4854680481204,0.216536002086869,0.622641509433962,0.19496855345912,0.352201257861635,0.70440251572327,0.106918238993711,1.87421383647799,3
"98",45525,25.7565118061182,-0.0169278665470754,0.073664662142271,0.678322609547966,1.15055545688879,0.238993710691824,0.880503144654088,0.710691823899371,0.0251572327044025,0.358490566037736,1.85534591194969,3
"99",7169,2.96540620091917,0.0384474005809318,-0.00669607917923968,2.25249760972319,0.176562759852168,0.70440251572327,0.132075471698113,0.10062893081761,0.911949685534591,0.666666666666667,1.84905660377358,3
"100",44661,90.1647893658476,0.0118769770390589,0.0328395563779017,1.41069200131204,0.502679939462686,0.157232704402516,0.635220125786163,0.40251572327044,0.647798742138365,0.119496855345912,1.84276729559748,3
"101",7163,0,-0.0539823584469461,0.147213223418163,0.822727505177417,-0.040797458995474,0.823899371069182,0.00628930817610063,0.937106918238994,0.0691823899371069,0.79874213836478,1.83647798742138,3
"102",45530,19.5033677564586,0.032443196511205,0.0280315657975725,1.27666453804022,0.281813781670852,0.60377358490566,0.345911949685535,0.364779874213836,0.515723270440252,0.389937106918239,1.83018867924528,3
"103",45519,33.0765764879002,-0.0162511267464206,-0.0329210384715137,2.06499471790934,0.276526308180102,0.220125786163522,0.327044025157233,0.408805031446541,0.867924528301887,0.327044025157233,1.82389937106918,3
"104",7170,28.8062954062514,-0.0585776613779175,0.0492776788708697,0.97230372282172,-0.235507228398564,0.861635220125786,0.245283018867925,0.522012578616352,0.19496855345912,0.339622641509434,1.82389937106918,3
"105",45541,0,0.0443861472759645,-0.0113226507425432,1.32815708255559,0.280363616558036,0.767295597484277,0.333333333333333,0.176100628930818,0.540880503144654,0.79874213836478,1.81761006289308,3
"106",45520,1.2053657977615,0.0214776378323275,-0.0251426681628088,1.82867063254351,0.268952224591771,0.358490566037736,0.30188679245283,0.320754716981132,0.811320754716981,0.691823899371069,1.79245283018868,3
"107",7122,0,-0.0187586324147432,0.137396138022682,1.16958888831765,0.195904957164419,0.30188679245283,0.176100628930818,0.911949685534591,0.383647798742138,0.79874213836478,1.77358490566038,3
"108",7159,0,-0.0481138732467439,0.135170058396051,0.731950051579407,0.122986425775469,0.792452830188679,0.050314465408805,0.893081761006289,0.0377358490566038,0.79874213836478,1.77358490566038,3
"109",45539,0.232155559407105,0.0088149780181943,0.0370758607812856,1.27492449131396,0.595477665313563,0.119496855345912,0.672955974842767,0.452830188679245,0.509433962264151,0.748427672955975,1.75471698113208,3
"110",26709,87.0356242169246,-0.0876603792838936,0.0799291782023535,0.600520143333807,-0.120962085627539,0.937106918238994,0.0440251572327044,0.742138364779874,0.0125786163522013,0.132075471698113,1.73584905660377,3
"111",29287,0,0.0148149479017045,-0.0123419261498337,1.37069536364865,0.894264011551632,0.176100628930818,0.779874213836478,0.182389937106918,0.59748427672956,0.79874213836478,1.73584905660377,3
"112",45521,0,-0.0292383281290007,0.0217555499047041,1.69971654452406,0.176967815317283,0.528301886792453,0.138364779874214,0.29559748427673,0.761006289308176,0.79874213836478,1.72327044025157,3
"113",7136,0,-0.0408957128735162,0.0202331946413991,1.21813466308138,0.239388383879803,0.742138364779874,0.251572327044025,0.270440251572327,0.459119496855346,0.79874213836478,1.72327044025157,3
"114",7161,78.1392034986359,-0.0284808495745621,0.00120740317480769,1.6895779353997,-0.327034975543164,0.515723270440252,0.440251572327044,0.00628930817610063,0.754716981132076,0.157232704402516,1.71698113207547,3
"115",7175,22.0135743430591,0.0378322420840203,0.00554808207890696,2.02385434651885,0.168767851290077,0.672955974842767,0.113207547169811,0.0754716981132075,0.849056603773585,0.377358490566038,1.71069182389937,3
"116",7164,0,-0.0916614000138821,0.0586891857171124,0.665256329909061,-0.163386242558261,0.955974842767296,0.106918238993711,0.622641509433962,0.0188679245283019,0.79874213836478,1.70440251572327,3
"117",7099,0,-0.0118189383100856,-0.00149919486898166,1.46770294112277,1.09477518568135,0.150943396226415,0.861635220125786,0.0125786163522013,0.672955974842767,0.79874213836478,1.69811320754717,3
"118",45564,0,-0.0217419656574594,-0.029818383460719,1.80936769580107,0.183554374208354,0.377358490566038,0.150943396226415,0.377358490566038,0.786163522012579,0.79874213836478,1.69182389937107,3
"119",45527,0,-0.0235208072408024,-0.0286149860569064,1.65130534415767,0.192419209383953,0.40251572327044,0.163522012578616,0.371069182389937,0.748427672955975,0.79874213836478,1.68553459119497,3
"120",7107,0.211919259584728,0.00345304103056062,0.0759058122774764,0.959000590671339,0.724705357804442,0.0566037735849057,0.716981132075472,0.735849056603774,0.176100628930818,0.761006289308176,1.68553459119497,3
"121",7160,98.8457993058935,0.0183057170131729,0.049403629409668,1.88377685568416,0.119060495285073,0.283018867924528,0.0377358490566038,0.534591194968553,0.817610062893082,0.0314465408805031,1.67295597484277,3
"122",7162,98.9950807525353,-0.00330072108747306,0.0604934976884661,2.22083535019759,0.156118650147402,0.050314465408805,0.0817610062893082,0.641509433962264,0.893081761006289,0.0251572327044025,1.66666666666667,3
"123",45522,17.1169003643752,0.0262876613105985,0.00628013077671812,1.73756065403168,0.235177270450974,0.471698113207547,0.238993710691824,0.0943396226415094,0.773584905660377,0.421383647798742,1.57861635220126,3
"124",7155,42.527833290176,-0.0333807497990345,-0.00227219586582489,2.01804725681123,0.145307449620184,0.628930817610063,0.0754716981132075,0.0314465408805031,0.842767295597484,0.283018867924528,1.57861635220126,3
"125",45532,39.4000543327085,0.00392911103166236,0.0498096907550211,0.92827133270419,0.922362314330204,0.0691823899371069,0.811320754716981,0.540880503144654,0.150943396226415,0.30188679245283,1.57232704402516,3
"126",7172,4.1504916053782,-0.011400178369274,-0.00551669305354492,1.72680667976493,0.440791281786833,0.144654088050314,0.591194968553459,0.0691823899371069,0.767295597484277,0.628930817610063,1.57232704402516,3
"127",45546,4.74378910337276,-0.013690836374762,-0.062036376608056,0.962465060854217,0.383657052902258,0.163522012578616,0.553459119496855,0.660377358490566,0.182389937106918,0.616352201257862,1.55974842767296,3
"128",7088,98.4509431179428,-0.0144078774693634,0.0379715278084465,0.831657591270123,0.968763700278119,0.169811320754717,0.836477987421384,0.465408805031447,0.0754716981132075,0.0566037735849057,1.54716981132075,3
"129",7139,98.0056265579781,0.00854049991713548,-0.0513461478103755,1.20053873017164,0.306265034699679,0.113207547169811,0.408805031446541,0.559748427672956,0.440251572327044,0.0691823899371069,1.52201257861635,3
"130",45565,0,-0.0149389633138732,-0.0362613177806377,1.46842548373086,0.207986657667641,0.182389937106918,0.188679245283019,0.446540880503145,0.679245283018868,0.79874213836478,1.49685534591195,3
"131",45533,12.7718992756897,-0.000240413930351311,-0.0680832190034159,1.17790635557022,0.313835601493562,0,0.415094339622642,0.679245283018868,0.40251572327044,0.446540880503145,1.49685534591195,3
"132",45548,5.5221377284612,0.0518843470941588,-0.00492013684501496,1.01733381561912,0.290907608619841,0.80503144654088,0.371069182389937,0.050314465408805,0.251572327044025,0.578616352201258,1.47798742138365,3
"133",7080,62.4170068957296,0.0243564754464956,0.0733048766951598,0.968884083605573,0.185493367025863,0.433962264150943,0.157232704402516,0.69811320754717,0.188679245283019,0.182389937106918,1.47798742138365,3
"134",7112,3.36387431826082,-0.00475049690722215,0.0599624773146794,0.698315006248938,0.744038244088495,0.0754716981132075,0.729559748427673,0.635220125786163,0.0314465408805031,0.647798742138365,1.47169811320755,3
"135",44671,5.13620866951134,0.0207546106235563,0.00409553691866577,1.22807877069541,0.472252327263952,0.352201257861635,0.60377358490566,0.0377358490566038,0.465408805031447,0.584905660377358,1.45911949685535,3
"136",45538,10.5986204464744,-0.0353495289312718,0.00562000470941941,1.00767265205226,0.335497001686473,0.641509433962264,0.477987421383648,0.0817610062893082,0.232704402515723,0.490566037735849,1.43396226415094,2
"137",7079,10.8378102560715,-0.00825562005487783,0.136300589549736,0.994216011975417,0.219227068342055,0.106918238993711,0.20125786163522,0.905660377358491,0.213836477987421,0.477987421383648,1.42767295597484,2
"138",45563,0.21713332758693,0.0169342237198752,-0.0152843775691684,1.51115552485692,0.22350752714909,0.245283018867925,0.207547169811321,0.238993710691824,0.723270440251572,0.754716981132076,1.41509433962264,2
"139",45542,6.3967521877714,0.0161743558186654,-0.0246826069752112,1.18798705238006,0.333789185321688,0.213836477987421,0.465408805031447,0.314465408805031,0.415094339622642,0.540880503144654,1.40880503144654,2
"140",45545,6.10956153900617,0.0251573413660685,-0.00827110783421509,1.07688448751187,0.357483982317373,0.446540880503145,0.528301886792453,0.119496855345912,0.30188679245283,0.553459119496855,1.39622641509434,2
"141",7132,98.4887028186005,0.0159107622911107,0.00784693664783585,1.35768445892338,0.348074862090019,0.20125786163522,0.49685534591195,0.106918238993711,0.578616352201258,0.050314465408805,1.38364779874214,2
"142",7117,4.15025944096087,-0.024026325784146,0.000665394772597034,0.876021330871425,0.93602877771011,0.408805031446541,0.817610062893082,0,0.119496855345912,0.635220125786163,1.34591194968553,2
